Time, Depth(RAW), Depth(AVG), Velocity(RAW), Velocity(AVG), Temperature(RAW), Battery(RAW), Quartile(RAW), Samples(RAW)
 , mm, mm, mm/s, mm/s, degC, V,  ,  
2017/8/5 00:00:00, 553, 558, 1454, 1531, 12.63, 12.81, 26, 200
2017/8/5 12:00:00, 545, 558, 1382, 1540, 12.69, 13.16, 18, 200
2017/8/6 00:00:00, 590, 583, 1659, 1613, 12.69, 12.81, 12, 200
2017/8/6 12:00:00, 606, 600, 1536, 1604, 12.69, 13.16, 12, 200
2017/8/7 00:00:00, 617, 614, 1693, 1620, 12.82, 12.84, 11, 200
2017/8/7 12:00:00, 580, 623, 1565, 1651, 12.89, 13.11, 11, 200
2017/8/8 00:00:00, 596, 618, 1834, 1616, 12.96, 12.81, 10, 200
2017/8/8 12:00:00, 572, 611, 1581, 1599, 12.96, 13.53, 12, 200
2017/8/9 00:00:00, 606, 606, 1642, 1592, 12.82, 12.79, 9, 200
2017/8/9 12:00:00, 625, 620, 1874, 1661, 12.82, 13.53, 11, 200
2017/8/10 00:00:00, 636, 640, 1986, 1791, 12.76, 12.79, 11, 200
2017/8/10 12:00:00, 665, 652, 1897, 1844, 12.96, 13.21, 54, 200
2017/8/11 00:00:00, 649, 655, 1523, 1831, 13.02, 12.81, 25, 200
2017/8/11 12:00:00, 659, 649, 2012, 1816, 12.96, 13.64, 8, 200
2017/8/12 00:00:00, 643, 645, 1693, 1793, 12.89, 12.84, 8, 200
2017/8/12 12:00:00, 641, 640, 1587, 1776, 12.76, 13.85, 16, 200
2017/8/13 00:00:00, 633, 635, 1763, 1761, 12.56, 12.84, 11, 200
2017/8/13 12:00:00, 646, 631, 1593, 1760, 12.56, 13.29, 10, 200
2017/8/14 00:00:00, 625, 627, 1617, 1742, 12.43, 12.81, 81, 200
2017/8/14 12:00:00, 617, 623, 1831, 1715, 12.36, 13.79, 13, 200
2017/8/15 00:00:00, 601, 618, 1690, 1688, 12.30, 12.81, 10, 200
2017/8/15 12:00:00, 609, 615, 1861, 1692, 12.30, 13.56, 15, 200
2017/8/16 00:00:00, 643, 636, 1882, 1786, 12.23, 12.84, 9, 200
2017/8/16 12:00:00, 667, 652, 1840, 1840, 12.30, 13.34, 33, 200
2017/8/17 00:00:00, 638, 650, 1773, 1847, 12.43, 12.81, 11, 200
2017/8/17 12:00:00, 649, 644, 1894, 1817, 12.56, 13.48, 7, 200
2017/8/18 00:00:00, 654, 641, 1745, 1810, 12.56, 12.79, 12, 200
2017/8/18 12:00:00, 620, 636, 1949, 1806, 12.56, 13.77, 12, 200
2017/8/19 00:00:00, 643, 635, 1700, 1793, 12.49, 12.79, 68, 200
2017/8/19 12:00:00, 617, 630, 1682, 1774, 12.56, 13.45, 9, 200
2017/8/20 00:00:00, 628, 626, 2071, 1761, 12.43, 12.76, 7, 200
2017/8/20 12:00:00, 612, 628, 1872, 1768, 12.49, 13.85, 15, 200
2017/8/21 00:00:00, 633, 623, 1791, 1738, 12.43, 12.81, 12, 200
2017/8/21 12:00:00, 609, 617, 1763, 1712, 12.43, 13.08, 9, 200
2017/8/22 00:00:00, 622, 613, 1665, 1702, 12.36, 12.76, 17, 200
2017/8/22 12:00:00, 598, 609, 1773, 1684, 12.36, 13.45, 10, 200
2017/8/23 00:00:00, 612, 605, 1790, 1671, 12.30, 12.76, 21, 200
2017/8/23 12:00:00, 614, 601, 1800, 1663, 12.30, 13.16, 14, 200
2017/8/24 00:00:00, 598, 597, 1555, 1668, 12.23, 12.76, 11, 200
2017/8/24 12:00:00, 590, 593, 1673, 1656, 12.23, 13.53, 19, 200
2017/8/25 00:00:00, 596, 590, 1690, 1652, 12.23, 12.79, 20, 200
2017/8/25 12:00:00, 590, 586, 1771, 1646, 12.16, 13.21, 10, 200
2017/8/26 00:00:00, 577, 585, 1810, 1648, 12.16, 12.79, 18, 200
2017/8/26 12:00:00, 593, 596, 1781, 1661, 12.16, 13.11, 9, 200
2017/8/27 00:00:00, 633, 612, 1707, 1699, 12.16, 12.81, 9, 200
2017/8/27 12:00:00, 628, 620, 1716, 1721, 12.30, 13.95, 20, 200
2017/8/28 00:00:00, 620, 618, 1782, 1711, 12.43, 12.79, 11, 200
2017/8/28 12:00:00, 612, 612, 1586, 1710, 12.49, 13.29, 9, 200
2017/8/29 00:00:00, 612, 606, 1665, 1690, 12.49, 12.81, 12, 200
2017/8/29 12:00:00, 609, 600, 1578, 1674, 12.49, 14.48, 10, 200
2017/8/30 00:00:00, 601, 598, 1682, 1674, 12.43, 12.79, 10, 200
2017/8/30 12:00:00, 614, 602, 1641, 1701, 12.43, 13.24, 16, 200
2017/8/31 00:00:00, 604, 624, 1754, 1745, 12.36, 12.79, 10, 200
2017/8/31 12:00:00, 628, 627, 1674, 1731, 12.43, 13.45, 13, 200
2017/9/1 00:00:00, 590, 624, 1782, 1721, 12.49, 12.81, 10, 200
2017/9/1 12:00:00, 609, 624, 1601, 1718, 12.49, 14.25, 14, 200
2017/9/2 00:00:00, 625, 625, 1949, 1727, 12.43, 12.81, 10, 200
2017/9/2 12:00:00, 606, 620, 1691, 1749, 12.43, 13.82, 13, 200
2017/9/3 00:00:00, 614, 608, 1782, 1765, 12.36, 12.76, 15, 200
2017/9/3 12:00:00, 606, 607, 1578, 1775, 12.36, 13.26, 33, 200
2017/9/4 00:00:00, 614, 606, 1734, 1756, 12.30, 12.81, 16, 200
2017/9/4 12:00:00, 612, 605, 1800, 1759, 12.30, 13.45, 14, 200
2017/9/5 00:00:00, 604, 604, 1416, 1748, 12.23, 12.81, 36, 200
2017/9/5 12:00:00, 593, 601, 1725, 1730, 12.23, 13.26, 14, 200
2017/9/6 00:00:00, 588, 598, 1820, 1721, 12.16, 12.76, 13, 200
2017/9/6 12:00:00, 604, 596, 1656, 1715, 12.16, 13.34, 8, 200
2017/9/7 00:00:00, 596, 593, 1699, 1696, 12.16, 12.76, 14, 200
2017/9/7 12:00:00, 590, 591, 1648, 1689, 12.16, 13.90, 12, 200
2017/9/8 00:00:00, 596, 588, 1608, 1691, 12.10, 12.81, 11, 200
2017/9/8 12:00:00, 598, 586, 1577, 1696, 12.10, 13.48, 12, 200
2017/9/9 00:00:00, 585, 584, 1664, 1697, 12.10, 12.79, 8, 200
2017/9/9 12:00:00, 590, 581, 1752, 1676, 12.10, 13.08, 17, 200
2017/9/10 00:00:00, 577, 577, 1570, 1646, 12.03, 12.76, 13, 200
2017/9/10 12:00:00, 572, 573, 1734, 1652, 12.03, 13.37, 11, 200
2017/9/11 00:00:00, 551, 571, 1600, 1663, 12.03, 12.71, 13, 200
2017/9/11 12:00:00, 567, 568, 1850, 1672, 12.03, 13.32, 16, 200
2017/9/12 00:00:00, 575, 566, 1664, 1681, 12.03, 12.79, 15, 200
2017/9/12 12:00:00, 553, 562, 1771, 1677, 12.03, 14.27, 13, 200
2017/9/13 00:00:00, 556, 559, 1688, 1668, 11.97, 12.81, 19, 200
2017/9/13 12:00:00, 543, 556, 1680, 1653, 11.97, 13.29, 10, 200
2017/9/14 00:00:00, 548, 554, 1539, 1629, 11.97, 12.79, 16, 200
2017/9/14 12:00:00, 540, 551, 1638, 1607, 11.97, 13.69, 13, 200
2017/9/15 00:00:00, 548, 549, 1688, 1592, 11.97, 12.76, 14, 200
2017/9/15 12:00:00, 532, 551, 1751, 1629, 11.97, 13.26, 11, 200
2017/9/16 00:00:00, 540, 554, 1751, 1632, 11.90, 12.76, 8, 200
2017/9/16 12:00:00, 564, 555, 1546, 1626, 11.97, 13.16, 13, 200
2017/9/17 00:00:00, 559, 554, 1770, 1618, 11.97, 12.79, 16, 200
2017/9/17 12:00:00, 543, 549, 1671, 1591, 11.97, 14.19, 17, 200
2017/9/18 00:00:00, 559, 548, 1751, 1584, 11.97, 12.81, 26, 200
2017/9/18 12:00:00, 543, 548, 1458, 1587, 11.97, 13.87, 18, 200
2017/9/19 00:00:00, 545, 544, 1408, 1564, 11.97, 12.79, 26, 200
2017/9/19 12:00:00, 535, 542, 1512, 1553, 12.03, 14.25, 16, 200
2017/9/20 00:00:00, 540, 538, 1308, 1541, 11.97, 12.81, 22, 200
2017/9/20 12:00:00, 530, 537, 1453, 1538, 12.03, 13.93, 30, 200
2017/9/21 00:00:00, 543, 535, 1518, 1525, 11.97, 12.79, 11, 200
2017/9/21 12:00:00, 522, 534, 1576, 1517, 11.97, 13.90, 30, 200
2017/9/22 00:00:00, 527, 533, 1576, 1518, 11.97, 12.81, 15, 200
2017/9/22 12:00:00, 532, 531, 1396, 1511, 11.97, 13.90, 21, 200
2017/9/23 00:00:00, 508, 529, 1391, 1506, 11.97, 12.79, 25, 200
2017/9/23 12:00:00, 530, 527, 1680, 1503, 11.97, 13.87, 18, 200
2017/9/24 00:00:00, 500, 525, 1426, 1491, 11.97, 12.79, 15, 200
2017/9/24 12:00:00, 524, 523, 1630, 1490, 11.97, 13.50, 25, 200
2017/9/25 00:00:00, 508, 520, 1221, 1493, 11.97, 12.79, 22, 200
2017/9/25 12:00:00, 519, 518, 1379, 1497, 11.97, 13.90, 36, 200
2017/9/26 00:00:00, 514, 515, 1464, 1498, 11.90, 12.76, 26, 200
2017/9/26 12:00:00, 487, 514, 1733, 1500, 11.97, 13.90, 20, 200
2017/9/27 00:00:00, 503, 511, 1568, 1508, 11.90, 12.79, 48, 200
2017/9/27 12:00:00, 519, 511, 1568, 1507, 11.97, 13.87, 14, 200
2017/9/28 00:00:00, 495, 510, 1451, 1515, 11.90, 12.79, 18, 200
2017/9/28 12:00:00, 485, 509, 1561, 1526, 11.90, 13.82, 20, 200
2017/9/29 00:00:00, 503, 506, 1561, 1537, 11.90, 12.79, 13, 200
2017/9/29 12:00:00, 485, 504, 1433, 1538, 11.90, 13.90, 16, 200
2017/9/30 00:00:00, 516, 502, 1576, 1542, 11.83, 12.79, 13, 200
2017/9/30 12:00:00, 508, 502, 1554, 1544, 11.90, 13.87, 30, 200
2017/10/1 00:00:00, 495, 499, 1568, 1549, 11.83, 12.79, 32, 200
2017/10/1 12:00:00, 511, 495, 1598, 1552, 11.90, 13.98, 15, 200
2017/10/2 00:00:00, 487, 493, 1583, 1555, 11.83, 12.79, 15, 200
2017/10/2 12:00:00, 490, 492, 1451, 1556, 11.83, 13.34, 13, 200
2017/10/3 00:00:00, 498, 491, 1554, 1558, 11.83, 12.73, 17, 200
2017/10/3 12:00:00, 490, 490, 1414, 1559, 11.83, 13.42, 28, 200
2017/10/4 00:00:00, 485, 488, 1408, 1561, 11.83, 12.76, 22, 200
2017/10/4 12:00:00, 498, 487, 1504, 1562, 11.83, 13.90, 26, 200
2017/10/5 00:00:00, 490, 485, 1723, 1560, 11.83, 12.76, 13, 200
2017/10/5 12:00:00, 477, 484, 1671, 1564, 11.83, 13.53, 41, 200
2017/10/6 00:00:00, 482, 483, 1576, 1568, 11.83, 12.76, 18, 200
2017/10/6 12:00:00, 466, 482, 1445, 1565, 11.83, 13.95, 16, 200
2017/10/7 00:00:00, 482, 479, 1511, 1568, 11.83, 12.76, 12, 200
2017/10/7 12:00:00, 477, 477, 1646, 1571, 11.83, 13.74, 13, 200
2017/10/8 00:00:00, 469, 477, 1379, 1570, 11.77, 12.76, 12, 200
2017/10/8 12:00:00, 474, 474, 1638, 1570, 11.83, 13.24, 12, 200
2017/10/9 00:00:00, 474, 474, 1433, 1577, 11.77, 12.76, 15, 200
2017/10/9 12:00:00, 477, 473, 1525, 1578, 11.83, 13.74, 46, 200
2017/10/10 00:00:00, 487, 472, 1671, 1574, 11.77, 12.79, 14, 200
2017/10/10 12:00:00, 474, 473, 1576, 1573, 11.83, 13.24, 20, 200
2017/10/11 00:00:00, 458, 471, 1742, 1578, 11.77, 12.76, 14, 200
2017/10/11 12:00:00, 477, 470, 1614, 1585, 11.77, 13.58, 16, 200
2017/10/12 00:00:00, 461, 469, 1561, 1583, 11.77, 12.73, 13, 200
2017/10/12 12:00:00, 482, 476, 1402, 1573, 11.83, 13.87, 19, 200
2017/10/13 00:00:00, 477, 477, 1598, 1562, 11.77, 12.79, 11, 200
2017/10/13 12:00:00, 439, 475, 1532, 1578, 11.77, 13.26, 17, 200
2017/10/14 00:00:00, 482, 477, 1451, 1565, 11.77, 12.76, 21, 200
2017/10/14 12:00:00, 479, 483, 1497, 1549, 11.77, 13.87, 12, 200
2017/10/15 00:00:00, 479, 480, 1303, 1556, 11.77, 12.79, 19, 200
2017/10/15 12:00:00, 463, 477, 1433, 1559, 11.77, 13.93, 16, 200
2017/10/16 00:00:00, 474, 473, 1576, 1563, 11.77, 12.76, 16, 200
2017/10/16 12:00:00, 469, 471, 1420, 1570, 11.77, 13.53, 18, 200
2017/10/17 00:00:00, 474, 467, 1263, 1579, 11.77, 12.63, 18, 200
2017/10/17 12:00:00, 477, 466, 1525, 1585, 11.83, 13.19, 13, 200
2017/10/18 00:00:00, 474, 465, 1638, 1584, 11.77, 12.76, 13, 200
2017/10/18 12:00:00, 453, 464, 1385, 1584, 11.83, 13.37, 43, 200
2017/10/19 00:00:00, 442, 461, 1706, 1585, 11.83, 12.73, 10, 200
2017/10/19 12:00:00, 458, 459, 1554, 1588, 11.83, 13.48, 25, 200
2017/10/20 00:00:00, 450, 457, 1655, 1587, 11.83, 12.76, 50, 200
2017/10/20 12:00:00, 458, 453, 1706, 1585, 11.83, 13.11, 12, 200
2017/10/21 00:00:00, 442, 453, 1497, 1588, 11.77, 12.73, 40, 200
2017/10/21 12:00:00, 445, 454, 1373, 1587, 11.83, 13.53, 20, 200
2017/10/22 00:00:00, 458, 455, 1630, 1583, 11.83, 12.76, 15, 200
2017/10/22 12:00:00, 461, 456, 1497, 1591, 11.83, 13.45, 14, 200
2017/10/23 00:00:00, 469, 457, 1511, 1597, 11.77, 12.66, 20, 200
2017/10/23 12:00:00, 458, 461, 1546, 1588, 11.83, 13.66, 25, 200
2017/10/24 00:00:00, 453, 457, 1622, 1587, 11.77, 12.73, 19, 200
2017/10/24 12:00:00, 453, 457, 1630, 1591, 11.77, 13.74, 18, 200
2017/10/25 00:00:00, 442, 457, 1751, 1590, 11.77, 12.76, 12, 200
2017/10/25 12:00:00, 458, 455, 1638, 1587, 11.77, 13.11, 45, 200
2017/10/26 00:00:00, 466, 457, 1288, 1593, 11.77, 12.63, 39, 200
2017/10/26 12:00:00, 437, 453, 1789, 1585, 11.77, 13.26, 17, 200
2017/10/27 00:00:00, 439, 453, 1680, 1590, 11.77, 12.63, 28, 200
2017/10/27 12:00:00, 442, 452, 1638, 1586, 11.77, 13.19, 28, 200
2017/10/28 00:00:00, 447, 452, 1385, 1589, 11.77, 12.58, 22, 200
2017/10/28 12:00:00, 445, 450, 1497, 1591, 11.83, 13.53, 11, 200
2017/10/29 00:00:00, 461, 448, 1614, 1594, 11.77, 12.71, 18, 200
2017/10/29 12:00:00, 450, 450, 1497, 1590, 11.77, 13.37, 34, 200
2017/10/30 00:00:00, 450, 449, 1554, 1599, 11.77, 12.66, 22, 200
2017/10/30 12:00:00, 447, 447, 1607, 1597, 11.83, 13.87, 58, 200
2017/10/31 00:00:00, 445, 447, 1546, 1605, 11.77, 12.73, 21, 200
2017/10/31 12:00:00, 447, 447, 1525, 1604, 11.77, 13.50, 56, 200
2017/11/1 00:00:00, 447, 445, 1504, 1611, 11.77, 12.71, 60, 200
2017/11/1 12:00:00, 455, 444, 1568, 1603, 11.77, 13.21, 25, 200
2017/11/2 00:00:00, 434, 446, 1808, 1608, 11.77, 12.71, 9, 200
2017/11/2 12:00:00, 447, 444, 1680, 1607, 11.77, 13.29, 9, 200
2017/11/3 00:00:00, 453, 443, 1869, 1605, 11.77, 12.71, 9, 200
2017/11/3 12:00:00, 442, 440, 1607, 1630, 11.77, 12.79, 24, 200
2017/11/4 00:00:00, 458, 441, 1630, 1615, 11.70, 12.66, 13, 200
2017/11/4 12:00:00, 450, 445, 1598, 1607, 11.77, 13.26, 25, 200
2017/11/5 00:00:00, 447, 443, 1504, 1604, 11.70, 12.58, 14, 200
2017/11/5 12:00:00, 453, 443, 1598, 1606, 11.70, 13.11, 25, 200
2017/11/6 00:00:00, 437, 439, 1655, 1613, 11.70, 12.55, 22, 200
2017/11/6 12:00:00, 426, 437, 1638, 1611, 11.77, 13.16, 25, 200
2017/11/7 00:00:00, 429, 437, 1484, 1615, 11.70, 12.63, 45, 200
2017/11/7 12:00:00, 418, 430, 1638, 1615, 11.70, 13.11, 9, 200
2017/11/8 00:00:00, 434, 429, 1598, 1616, 11.70, 12.58, 45, 200
2017/11/8 12:00:00, 429, 431, 1680, 1616, 11.77, 13.24, 13, 200
2017/11/9 00:00:00, 434, 431, 1630, 1619, 11.70, 12.66, 34, 200
2017/11/9 12:00:00, 434, 430, 1751, 1616, 11.70, 13.08, 15, 200
2017/11/10 00:00:00, 421, 431, 1576, 1622, 11.70, 12.60, 13, 200
2017/11/10 12:00:00, 426, 429, 1598, 1622, 11.70, 12.92, 46, 200
2017/11/11 00:00:00, 424, 429, 1638, 1620, 11.70, 12.52, 41, 200
2017/11/11 12:00:00, 437, 427, 1646, 1623, 11.70, 12.79, 17, 200
2017/11/12 00:00:00, 437, 428, 1723, 1621, 11.70, 12.55, 22, 200
2017/11/12 12:00:00, 432, 429, 1723, 1624, 11.70, 12.89, 20, 200
2017/11/13 00:00:00, 429, 432, 1958, 1624, 11.70, 12.50, 10, 200
2017/11/13 12:00:00, 439, 431, 1568, 1624, 11.70, 12.76, 38, 200
2017/11/14 00:00:00, 434, 432, 1663, 1623, 11.70, 12.55, 12, 200
2017/11/14 12:00:00, 429, 431, 1680, 1631, 11.70, 12.76, 17, 200
2017/11/15 00:00:00, 437, 432, 1576, 1622, 11.70, 12.55, 43, 200
2017/11/15 12:00:00, 416, 432, 1646, 1628, 11.70, 12.73, 19, 200
2017/11/16 00:00:00, 434, 431, 1733, 1624, 11.70, 12.50, 20, 200
2017/11/16 12:00:00, 434, 431, 1576, 1625, 11.70, 12.68, 15, 200
2017/11/17 00:00:00, 424, 429, 1680, 1625, 11.70, 12.66, 19, 200
2017/11/17 12:00:00, 434, 430, 1439, 1629, 11.70, 12.87, 57, 200
2017/11/18 00:00:00, 429, 429, 1561, 1628, 11.70, 12.63, 56, 200
2017/11/18 12:00:00, 429, 429, 1663, 1628, 11.70, 12.76, 54, 200
2017/11/19 00:00:00, 439, 430, 1484, 1624, 11.70, 12.63, 18, 200
2017/11/19 12:00:00, 434, 430, 1518, 1625, 11.70, 12.76, 35, 200
2017/11/20 00:00:00, 421, 428, 1828, 1624, 11.70, 12.55, 16, 200
2017/11/20 12:00:00, 421, 427, 1598, 1627, 11.70, 12.79, 22, 200
2017/11/21 00:00:00, 437, 427, 1733, 1627, 11.70, 12.58, 23, 200
2017/11/21 12:00:00, 437, 428, 1471, 1623, 11.70, 12.79, 58, 200
2017/11/22 00:00:00, 424, 428, 1688, 1627, 11.70, 12.52, 27, 200
2017/11/22 12:00:00, 429, 428, 1491, 1620, 11.70, 12.87, 35, 200
2017/11/23 00:00:00, 421, 427, 1638, 1627, 11.70, 12.52, 14, 200
2017/11/23 12:00:00, 421, 426, 1532, 1625, 11.70, 12.97, 23, 200
2017/11/24 00:00:00, 421, 427, 1583, 1621, 11.70, 12.55, 51, 200
2017/11/24 12:00:00, 434, 428, 1598, 1624, 11.70, 13.26, 48, 200
2017/11/25 00:00:00, 439, 429, 1591, 1622, 11.70, 12.66, 56, 200
2017/11/25 12:00:00, 432, 429, 1723, 1625, 11.70, 13.05, 29, 200
2017/11/26 00:00:00, 437, 429, 1714, 1627, 11.70, 12.55, 22, 200
2017/11/26 12:00:00, 429, 428, 1518, 1619, 11.70, 13.19, 19, 200
2017/11/27 00:00:00, 424, 429, 1946, 1627, 11.70, 12.55, 24, 200
2017/11/27 12:00:00, 429, 427, 1706, 1621, 11.70, 13.24, 23, 200
2017/11/28 00:00:00, 421, 427, 1576, 1623, 11.70, 12.60, 25, 200
2017/11/28 12:00:00, 426, 425, 1511, 1624, 11.70, 12.95, 53, 200
2017/11/29 00:00:00, 418, 424, 1597, 1622, 11.64, 12.50, 26, 200
2017/11/29 12:00:00, 426, 424, 1828, 1621, 11.70, 13.00, 16, 200
2017/11/30 00:00:00, 426, 423, 1575, 1620, 11.64, 12.47, 56, 200
2017/11/30 12:00:00, 426, 421, 1518, 1614, 11.70, 13.05, 18, 200
2017/12/1 00:00:00, 429, 423, 1645, 1622, 11.64, 12.50, 32, 200
2017/12/1 12:00:00, 418, 420, 1539, 1621, 11.70, 13.03, 45, 200
2017/12/2 00:00:00, 405, 419, 1638, 1621, 11.70, 12.47, 58, 200
2017/12/2 12:00:00, 426, 417, 1714, 1618, 11.70, 12.95, 15, 200
2017/12/3 00:00:00, 421, 417, 1503, 1618, 11.64, 12.42, 16, 200
2017/12/3 12:00:00, 442, 417, 1880, 1621, 11.70, 12.97, 10, 200
2017/12/4 00:00:00, 405, 417, 1645, 1623, 11.64, 12.44, 22, 200
2017/12/4 12:00:00, 421, 417, 1518, 1616, 11.70, 13.16, 21, 200
2017/12/5 00:00:00, 400, 416, 1900, 1619, 11.64, 12.50, 11, 200
2017/12/5 12:00:00, 405, 415, 1808, 1622, 11.70, 13.24, 15, 200
2017/12/6 00:00:00, 424, 415, 1653, 1625, 11.64, 12.55, 34, 200
2017/12/6 12:00:00, 418, 415, 1706, 1629, 11.70, 13.13, 12, 200
2017/12/7 00:00:00, 418, 418, 1731, 1629, 11.64, 12.55, 37, 200
2017/12/7 12:00:00, 421, 415, 1607, 1629, 11.70, 13.00, 55, 200
2017/12/8 00:00:00, 410, 414, 1407, 1625, 11.64, 12.52, 14, 200
2017/12/8 12:00:00, 394, 414, 1598, 1626, 11.70, 12.95, 22, 200
2017/12/9 00:00:00, 416, 416, 1531, 1628, 11.64, 12.50, 25, 200
2017/12/9 12:00:00, 421, 415, 1546, 1628, 11.70, 13.11, 41, 200
2017/12/10 00:00:00, 418, 414, 1457, 1628, 11.64, 12.63, 33, 200
2017/12/10 12:00:00, 413, 414, 1226, 1618, 11.70, 13.48, 23, 200
2017/12/11 00:00:00, 416, 411, 1476, 1619, 11.64, 12.63, 53, 200
2017/12/11 12:00:00, 413, 412, 1687, 1619, 11.64, 12.95, 28, 200
2017/12/12 00:00:00, 413, 412, 1545, 1618, 11.64, 12.55, 51, 200
2017/12/12 12:00:00, 405, 412, 1714, 1620, 11.70, 12.84, 19, 200
2017/12/13 00:00:00, 416, 412, 1722, 1620, 11.64, 12.52, 43, 200
2017/12/13 12:00:00, 408, 410, 1653, 1617, 11.64, 12.79, 19, 200
2017/12/14 00:00:00, 410, 410, 1621, 1618, 11.64, 12.55, 55, 200
2017/12/14 12:00:00, 400, 408, 1582, 1618, 11.64, 12.87, 39, 200
2017/12/15 00:00:00, 408, 409, 1797, 1620, 11.64, 12.55, 11, 200
2017/12/15 12:00:00, 410, 409, 1731, 1615, 11.64, 12.89, 41, 200
2017/12/16 00:00:00, 418, 407, 1524, 1618, 11.64, 12.50, 45, 200
2017/12/16 12:00:00, 418, 406, 1426, 1612, 11.70, 13.00, 73, 200
2017/12/17 00:00:00, 413, 408, 1679, 1613, 11.64, 12.50, 23, 200
2017/12/17 12:00:00, 413, 406, 1503, 1609, 11.64, 12.95, 50, 200
2017/12/18 00:00:00, 408, 406, 1597, 1610, 11.64, 12.50, 38, 200
2017/12/18 12:00:00, 413, 404, 1471, 1606, 11.70, 12.95, 64, 200
2017/12/19 00:00:00, 405, 407, 1302, 1611, 11.64, 12.52, 82, 200
2017/12/19 12:00:00, 410, 406, 1817, 1603, 11.64, 12.66, 23, 200
2017/12/20 00:00:00, 410, 404, 1621, 1601, 11.64, 12.47, 40, 200
2017/12/20 12:00:00, 408, 403, 1637, 1601, 11.64, 12.79, 20, 200
2017/12/21 00:00:00, 418, 403, 1797, 1603, 11.64, 12.42, 11, 200
2017/12/21 12:00:00, 413, 402, 1742, 1599, 11.70, 13.08, 20, 200
2017/12/22 00:00:00, 416, 403, 1945, 1601, 11.64, 12.50, 18, 200
2017/12/22 12:00:00, 410, 401, 1661, 1602, 11.64, 12.95, 39, 200
2017/12/23 00:00:00, 402, 404, 1344, 1601, 11.64, 12.50, 76, 200
2017/12/23 12:00:00, 397, 403, 1476, 1591, 11.64, 12.84, 60, 200
2017/12/24 00:00:00, 405, 401, 1378, 1586, 11.64, 12.52, 66, 200
2017/12/24 12:00:00, 402, 401, 1622, 1578, 11.70, 13.19, 35, 200
2017/12/25 00:00:00, 402, 403, 1567, 1582, 11.64, 12.58, 18, 200
2017/12/25 12:00:00, 410, 399, 1591, 1576, 11.70, 13.00, 60, 200
2017/12/26 00:00:00, 386, 399, 1476, 1583, 11.64, 12.47, 36, 200
2017/12/26 12:00:00, 418, 401, 1621, 1578, 11.64, 12.84, 29, 200
2017/12/27 00:00:00, 397, 401, 1470, 1582, 11.64, 12.55, 44, 200
2017/12/27 12:00:00, 397, 400, 1613, 1572, 11.64, 12.97, 61, 200
2017/12/28 00:00:00, 392, 400, 1582, 1568, 11.64, 12.58, 62, 200
2017/12/28 12:00:00, 397, 400, 1546, 1562, 11.70, 12.97, 46, 200
2017/12/29 00:00:00, 394, 398, 1531, 1560, 11.64, 12.50, 53, 200
2017/12/29 12:00:00, 402, 397, 1378, 1550, 11.64, 12.95, 58, 200
2017/12/30 00:00:00, 408, 398, 1575, 1550, 11.64, 12.50, 30, 200
2017/12/30 12:00:00, 368, 398, 1518, 1546, 11.70, 12.89, 57, 200
2017/12/31 00:00:00, 397, 396, 1220, 1544, 11.64, 12.50, 38, 200
2017/12/31 12:00:00, 394, 395, 1561, 1541, 11.70, 12.92, 54, 200
2018/1/1 00:00:00, 392, 397, 1661, 1538, 11.64, 12.50, 28, 200
2018/1/1 12:00:00, 400, 398, 1339, 1533, 11.64, 12.89, 64, 200
2018/1/2 00:00:00, 402, 398, 1750, 1537, 11.64, 12.55, 23, 200
2018/1/2 12:00:00, 402, 397, 1582, 1529, 11.64, 12.87, 59, 200
2018/1/3 00:00:00, 402, 397, 1575, 1532, 11.64, 12.55, 54, 200
2018/1/3 12:00:00, 394, 396, 1613, 1533, 11.64, 12.79, 38, 200
2018/1/4 00:00:00, 392, 397, 1413, 1556, 11.64, 12.36, 57, 200
2018/1/4 12:00:00, 408, 398, 1463, 1526, 11.64, 12.95, 63, 200
2018/1/5 00:00:00, 400, 396, 1510, 1525, 11.64, 12.50, 41, 200
2018/1/5 12:00:00, 405, 394, 1646, 1516, 11.70, 13.08, 22, 200
2018/1/6 00:00:00, 389, 396, 1432, 1518, 11.64, 12.44, 47, 200
2018/1/6 12:00:00, 389, 394, 1582, 1508, 11.64, 13.13, 55, 200
2018/1/7 00:00:00, 394, 391, 1476, 1507, 11.64, 12.44, 31, 200
2018/1/7 12:00:00, 389, 391, 1554, 1501, 11.70, 13.13, 47, 200
2018/1/8 00:00:00, 394, 391, 1302, 1505, 11.64, 12.44, 50, 200
2018/1/8 12:00:00, 384, 390, 1504, 1500, 11.70, 13.19, 23, 200
2018/1/9 00:00:00, 397, 392, 1510, 1499, 11.64, 12.44, 26, 200
2018/1/9 12:00:00, 386, 390, 1630, 1497, 11.70, 13.48, 31, 200
2018/1/10 00:00:00, 381, 390, 1510, 1497, 11.64, 12.47, 45, 200
2018/1/10 12:00:00, 381, 387, 1546, 1481, 11.70, 13.58, 18, 200
2018/1/11 00:00:00, 386, 388, 1318, 1488, 11.64, 12.50, 42, 200
2018/1/11 12:00:00, 386, 386, 1439, 1473, 11.70, 12.81, 80, 200
2018/1/12 00:00:00, 397, 387, 1457, 1469, 11.64, 12.52, 56, 200
2018/1/12 12:00:00, 410, 388, 1463, 1469, 11.64, 12.79, 53, 200
2018/1/13 00:00:00, 389, 391, 1590, 1474, 11.64, 12.44, 18, 200
