Time, Depth(RAW), Depth(AVG), Velocity(RAW), Velocity(AVG), Temperature(RAW), Battery(RAW), Quartile(RAW), Samples(RAW)
 , mm, mm, mm/s, mm/s, degC, V,  ,  
2017-8-12 00:00:00, 479, 483, 561, 546, 12.23, 12.84, 28, 200
2017-8-12 12:00:00, 479, 480, 550, 550, 12.30, 14.38, 22, 200
2017-8-13 00:00:00, 485, 485, 573, 548, 12.23, 12.84, 31, 200
2017-8-13 12:00:00, 482, 482, 514, 548, 12.30, 14.14, 52, 200
2017-8-14 00:00:00, 485, 485, 547, 548, 12.23, 12.81, 47, 200
2017-8-14 12:00:00, 482, 484, 409, 446, 12.89, 13.69, 89, 200
2017-8-15 00:00:00, 482, 487, 398, 381, 12.69, 12.81, 111, 200
2017-8-15 12:00:00, 482, 481, 298, 336, 12.56, 13.37, 109, 200
2017-8-16 00:00:00, 482, 486, 417, 340, 12.63, 12.79, 119, 200
2017-8-16 12:00:00, 482, 484, 357, 348, 12.49, 13.32, 96, 200
2017-8-17 00:00:00, 479, 493, 336, 344, 12.63, 12.81, 110, 200
2017-8-17 12:00:00, 493, 483, 308, 338, 12.63, 13.19, 109, 200
2017-8-18 00:00:00, 485, 492, 318, 339, 12.49, 12.81, 108, 200
2017-8-18 12:00:00, 490, 488, 495, 459, 12.36, 13.72, 64, 200
2017-8-19 00:00:00, 479, 490, 541, 520, 12.30, 12.87, 55, 200
2017-8-19 12:00:00, 490, 485, 502, 549, 12.36, 13.72, 58, 200
2017-8-20 00:00:00, 487, 492, 533, 541, 12.30, 12.81, 47, 200
2017-8-20 12:00:00, 485, 485, 621, 551, 12.36, 13.87, 50, 200
2017-8-21 00:00:00, 485, 491, 577, 548, 12.30, 12.84, 47, 200
2017-8-21 12:00:00, 493, 487, 505, 545, 12.30, 13.08, 56, 200
2017-8-22 00:00:00, 490, 492, 522, 547, 12.23, 12.79, 66, 200
2017-8-22 12:00:00, 487, 485, 513, 551, 12.23, 12.95, 53, 200
2017-8-23 00:00:00, 487, 499, 596, 555, 12.36, 12.79, 48, 200
2017-8-23 12:00:00, 493, 490, 623, 556, 12.30, 13.29, 43, 200
2017-8-24 00:00:00, 487, 494, 620, 544, 12.23, 12.73, 52, 200
2017-8-24 12:00:00, 487, 492, 443, 512, 12.30, 13.24, 66, 200
2017-8-25 00:00:00, 490, 495, 462, 500, 12.43, 12.81, 85, 200
2017-8-25 12:00:00, 503, 493, 489, 504, 12.43, 13.37, 73, 200
2017-8-26 00:00:00, 493, 497, 458, 420, 12.36, 12.81, 92, 200
2017-8-26 12:00:00, 490, 492, 412, 402, 12.49, 13.53, 109, 200
2017-8-27 00:00:00, 487, 491, 522, 540, 12.23, 12.81, 48, 200
2017-8-27 12:00:00, 493, 489, 639, 569, 12.30, 13.37, 48, 200
2017-8-28 00:00:00, 490, 494, 580, 542, 13.02, 12.73, 74, 184
2017-8-28 12:00:00, 493, 492, 520, 543, 13.02, 12.71, 169, 17
2017-8-29 00:00:00, 490, 495, 501, 535, 13.02, 12.76, 137, 9
2017-8-29 12:00:00, 485, 490, 534, 522, 13.09, 13.34, 212, 84
2017-8-30 00:00:00, 490, 494, 520, 521, 13.02, 12.76, 155, 75
2017-8-30 12:00:00, 490, 495, 385, 474, 12.43, 13.45, 84, 200
2017-8-31 00:00:00, 490, 495, 436, 396, 12.43, 12.81, 106, 200
2017-8-31 12:00:00, 495, 492, 388, 396, 12.63, 13.48, 98, 200
2017-9-1 00:00:00, 495, 498, 394, 374, 12.69, 12.79, 136, 200
2017-9-1 12:00:00, 495, 494, 391, 378, 12.69, 13.42, 92, 200
2017-9-2 00:00:00, 493, 497, 327, 365, 12.82, 12.79, 93, 200
2017-9-2 12:00:00, 495, 495, 329, 378, 12.76, 13.32, 91, 200
2017-9-3 00:00:00, 495, 498, 456, 379, 12.36, 12.79, 63, 200
2017-9-3 12:00:00, 498, 497, 373, 387, 12.56, 13.50, 98, 200
2017-9-4 00:00:00, 498, 499, 460, 394, 12.63, 12.79, 85, 200
2017-9-4 12:00:00, 495, 496, 332, 373, 12.69, 13.16, 118, 200
2017-9-5 00:00:00, 495, 494, 374, 345, 12.89, 12.76, 102, 200
2017-9-5 12:00:00, 503, 497, 56, 257, 13.02, 13.05, 134, 177
2017-9-6 00:00:00, 495, 502, 497, 401, 12.89, 12.73, 187, 200
2017-9-6 12:00:00, 495, 495, 421, 441, 12.76, 13.45, 122, 200
2017-9-7 00:00:00, 495, 500, 368, 434, 12.63, 12.76, 134, 200
2017-9-7 12:00:00, 506, 500, 445, 485, 12.82, 13.42, 120, 200
2017-9-8 00:00:00, 495, 502, 524, 488, 12.49, 12.81, 81, 200
2017-9-8 12:00:00, 498, 498, 496, 511, 12.63, 13.34, 114, 200
2017-9-9 00:00:00, 500, 502, 495, 494, 12.69, 12.73, 84, 200
2017-9-9 12:00:00, 519, 507, 443, 474, 12.82, 12.97, 152, 118
2017-9-10 00:00:00, 495, 510, 453, 480, 12.49, 12.76, 108, 200
2017-9-10 12:00:00, 508, 502, 408, 482, 12.69, 13.11, 120, 200
2017-9-11 00:00:00, 498, 504, 536, 492, 12.63, 12.63, 129, 200
2017-9-11 12:00:00, 503, 502, 564, 493, 12.76, 13.34, 68, 200
2017-9-12 00:00:00, 498, 503, 567, 488, 12.43, 12.79, 57, 200
2017-9-12 12:00:00, 498, 497, 486, 480, 12.69, 13.48, 72, 200
2017-9-13 00:00:00, 500, 502, 551, 495, 12.69, 12.76, 96, 200
2017-9-13 12:00:00, 514, 506, 443, 512, 12.82, 13.42, 135, 200
2017-9-14 00:00:00, 498, 507, 395, 480, 12.63, 12.76, 104, 200
2017-9-14 12:00:00, 506, 501, 412, 503, 12.89, 13.16, 126, 200
2017-9-15 00:00:00, 503, 503, 623, 488, 12.49, 12.66, 61, 200
2017-9-15 12:00:00, 511, 505, 449, 511, 12.43, 13.05, 75, 200
2017-9-16 00:00:00, 506, 507, 529, 507, 12.30, 12.76, 60, 200
2017-9-16 12:00:00, 503, 505, 446, 516, 12.49, 13.19, 91, 200
2017-9-17 00:00:00, 500, 506, 488, 525, 12.49, 12.76, 112, 200
2017-9-17 12:00:00, 508, 503, 460, 540, 12.49, 13.37, 90, 189
2017-9-18 00:00:00, 503, 504, 387, 513, 12.56, 12.73, 92, 150
2017-9-18 12:00:00, 503, 503, 519, 514, 12.43, 12.97, 52, 200
2017-9-19 00:00:00, 508, 505, 409, 505, 12.36, 12.79, 98, 200
2017-9-19 12:00:00, 500, 504, 496, 488, 12.63, 13.87, 111, 200
2017-9-20 00:00:00, 500, 506, 587, 519, 12.23, 12.79, 52, 200
2017-9-20 12:00:00, 506, 504, 505, 525, 12.49, 12.89, 78, 200
2017-9-21 00:00:00, 503, 509, 410, 504, 12.56, 12.68, 102, 200
2017-9-21 12:00:00, 511, 506, 540, 507, 12.49, 13.64, 109, 200
2017-9-22 00:00:10, 506, 508, 594, 523, 12.43, 12.79, 57, 200
2017-9-22 12:00:10, 511, 505, 468, 526, 12.49, 13.87, 108, 200
2017-9-23 00:00:10, 503, 509, 452, 515, 12.43, 12.79, 98, 200
2017-9-23 12:00:10, 506, 504, 389, 519, 12.56, 13.42, 129, 200
2017-9-24 00:00:10, 503, 507, 486, 510, 12.36, 12.76, 80, 200
2017-9-24 12:00:10, 503, 501, 547, 515, 12.36, 13.45, 65, 200
2017-9-25 00:00:10, 506, 503, 531, 523, 12.30, 12.76, 65, 200
2017-9-25 12:00:10, 529, 509, 529, 542, 12.43, 13.66, 58, 200
2017-9-26 00:00:10, 503, 518, 560, 520, 12.30, 12.79, 72, 200
2017-9-26 12:00:10, 500, 501, 464, 523, 12.43, 12.95, 93, 200
2017-9-27 00:00:10, 500, 505, 433, 541, 12.76, 12.71, 140, 200
2017-9-27 12:00:10, 508, 502, 576, 553, 12.36, 13.11, 66, 200
2017-9-28 00:00:10, 503, 509, 542, 527, 12.56, 12.71, 65, 200
2017-9-28 12:00:10, 514, 508, 524, 536, 12.49, 13.32, 80, 200
2017-9-29 00:00:10, 503, 509, 352, 404, 12.96, 12.66, 187, 122
2017-9-29 12:00:10, 503, 500, 325, 366, 13.09, 13.08, 254, 180
2017-9-30 00:00:10, 511, 511, 421, 324, 12.89, 12.68, 133, 200
2017-9-30 12:00:10, 503, 505, 553, 399, 12.89, 12.66, 154, 200
2017-10-1 00:00:10, 503, 511, 320, 364, 12.56, 12.71, 107, 200
2017-10-1 12:00:10, 508, 504, 385, 358, 12.69, 13.05, 102, 200
2017-10-2 00:00:10, 514, 514, 372, 338, 12.89, 12.71, 102, 200
2017-10-2 12:00:10, 506, 504, 371, 371, 12.82, 12.66, 164, 172
2017-10-3 00:00:10, 500, 510, 391, 357, 12.96, 12.60, 158, 128
2017-10-3 12:00:10, 500, 501, 327, 351, 12.96, 13.13, 116, 200
2017-10-4 00:00:10, 498, 508, 323, 325, 12.76, 12.66, 114, 185
2017-10-4 12:00:10, 498, 497, 227, 315, 13.09, 12.97, 231, 131
2017-10-5 00:00:10, 498, 505, 324, 295, 12.76, 12.55, 101, 184
2017-10-5 12:00:10, 490, 495, 273, 318, 13.02, 13.05, 88, 97
2017-10-6 00:00:10, 506, 510, 418, 361, 12.82, 12.71, 108, 200
2017-10-6 12:00:10, 506, 504, 331, 387, 12.89, 12.71, 110, 151
2017-10-7 00:00:10, 506, 508, 374, 379, 12.69, 12.68, 113, 200
2017-10-7 12:00:10, 503, 503, 323, 377, 13.02, 12.79, 113, 169
2017-10-8 00:00:10, 503, 509, 357, 390, 13.02, 12.71, 110, 133
2017-10-8 12:00:10, 503, 502, 409, 397, 13.02, 12.95, 118, 184
2017-10-9 00:00:10, 503, 509, 424, 363, 13.02, 12.63, 153, 117
2017-10-9 12:00:10, 508, 505, 313, 418, 13.15, 13.19, 146, 86
2017-10-10 00:00:10, 498, 507, 371, 417, 13.02, 12.66, 146, 200
2017-10-10 12:00:10, 508, 505, 376, 345, 12.96, 12.76, 165, 142
2017-10-11 00:00:10, 508, 511, 474, 401, 13.02, 12.66, 180, 104
2017-10-11 12:00:10, 508, 506, 455, 376, 13.02, 13.11, 146, 200
2017-10-12 00:00:10, 506, 509, 484, 373, 13.02, 12.63, 198, 102
2017-10-12 12:00:10, 508, 507, 320, 394, 13.09, 13.16, 150, 44
2017-10-13 00:00:10, 511, 513, 342, 368, 13.02, 12.60, 139, 200
2017-10-13 12:00:10, 503, 504, 324, 356, 12.89, 12.79, 113, 200
2017-10-14 00:00:10, 500, 506, 375, 388, 12.96, 12.50, 129, 44
2017-10-14 12:00:10, 498, 501, 461, 383, 12.96, 12.52, 133, 174
2017-10-15 00:00:10, 500, 508, 439, 393, 12.96, 12.58, 195, 127
2017-10-15 12:00:10, 500, 502, 496, 438, 13.02, 12.52, 154, 71
2017-10-16 00:00:10, 503, 506, 544, 421, 12.96, 12.42, 164, 191
2017-10-16 12:00:10, 506, 502, 378, 426, 13.02, 12.55, 236, 84
2017-10-17 00:00:10, 500, 506, 488, 437, 12.82, 12.50, 125, 200
2017-10-17 12:00:10, 503, 503, 452, 458, 12.76, 12.52, 121, 200
2017-10-18 00:00:10, 503, 508, 481, 459, 12.76, 12.66, 123, 200
2017-10-18 12:00:10, 500, 505, 484, 491, 12.49, 12.68, 83, 200
2017-10-19 00:00:10, 503, 532, 477, 445, 12.63, 12.68, 119, 200
2017-10-19 12:00:10, 503, 500, 388, 468, 12.82, 12.92, 96, 200
2017-10-20 00:00:10, 500, 507, 496, 494, 12.63, 12.71, 104, 200
2017-10-20 12:00:10, 498, 502, 617, 526, 12.69, 12.84, 58, 200
2017-10-21 00:00:10, 503, 507, 503, 517, 12.69, 12.68, 86, 200
2017-10-21 12:00:10, 503, 502, 614, 514, 12.49, 13.16, 58, 200
2017-10-22 00:00:10, 503, 504, 656, 529, 12.56, 12.68, 56, 200
2017-10-22 12:00:10, 514, 503, 483, 551, 12.36, 12.89, 78, 200
2017-10-23 00:00:10, 500, 503, 658, 554, 12.69, 12.52, 53, 200
2017-10-23 12:00:10, 498, 498, 571, 590, 12.43, 12.81, 65, 200
2017-10-24 00:00:10, 498, 504, 612, 598, 12.43, 12.66, 56, 200
2017-10-24 12:00:10, 503, 500, 562, 591, 12.49, 13.32, 64, 200
2017-10-25 00:00:10, 511, 511, 554, 561, 12.89, 12.55, 81, 165
2017-10-25 12:00:10, 511, 512, 388, 505, 13.02, 12.71, 118, 78
2017-10-26 00:00:10, 511, 513, 330, 433, 12.89, 12.63, 127, 171
2017-10-26 12:00:10, 514, 512, 305, 414, 13.02, 12.68, 110, 60
2017-10-27 00:00:10, 514, 517, 619, 400, 13.02, 12.58, 370, 79
2017-10-27 12:00:10, 519, 515, 55, 380, 13.02, 12.58, 258, 127
2017-10-28 00:00:10, 522, 524, 578, 385, 13.02, 12.66, 197, 119
2017-10-28 12:00:10, 516, 519, 70, 478, 13.02, 12.73, 332, 87
2017-10-29 00:00:10, 522, 524, 533, 574, 12.96, 12.66, 411, 165
2017-10-29 12:00:10, 516, 518, 579, 593, 12.76, 12.71, 251, 200
2017-10-30 00:00:10, 519, 521, 586, 594, 12.49, 12.68, 96, 200
2017-10-30 12:00:10, 516, 521, 633, 619, 12.69, 13.32, 74, 200
2017-10-31 00:00:10, 522, 523, 556, 632, 12.69, 12.63, 104, 200
2017-10-31 12:00:10, 524, 522, 603, 626, 12.56, 12.73, 71, 200
2017-11-1 00:00:10, 522, 524, 549, 624, 12.36, 12.55, 73, 200
2017-11-1 12:00:10, 527, 526, 605, 615, 12.36, 12.97, 74, 200
2017-11-2 00:00:10, 529, 527, 618, 608, 12.36, 12.68, 116, 200
2017-11-2 12:00:10, 519, 525, 545, 591, 12.63, 12.76, 88, 200
2017-11-3 00:00:10, 519, 524, 566, 564, 13.02, 12.60, 284, 148
2017-11-3 12:00:10, 519, 533, 369, 448, 12.49, 12.63, 91, 200
2017-11-4 00:00:10, 524, 524, 488, 498, 12.76, 12.58, 95, 200
2017-11-4 12:00:10, 514, 521, 489, 526, 12.69, 13.13, 94, 200
2017-11-5 00:00:10, 522, 518, 531, 540, 12.63, 12.63, 91, 200
2017-11-5 12:00:10, 519, 518, 496, 536, 12.63, 13.05, 111, 200
2017-11-6 00:00:10, 516, 516, 613, 533, 12.30, 12.68, 48, 200
2017-11-6 12:00:10, 508, 513, 639, 592, 12.23, 13.13, 34, 200
2017-11-7 00:00:10, 511, 510, 567, 597, 12.30, 12.71, 47, 200
2017-11-7 12:00:10, 500, 511, 549, 581, 12.36, 13.19, 63, 200
2017-11-8 00:00:10, 508, 508, 557, 573, 12.23, 12.68, 54, 200
2017-11-8 12:00:10, 516, 509, 584, 567, 12.43, 13.19, 52, 200
2017-11-9 00:00:10, 522, 517, 542, 540, 12.56, 12.60, 81, 200
2017-11-9 12:00:10, 522, 520, 509, 522, 12.89, 13.03, 82, 200
2017-11-10 00:00:10, 511, 516, 517, 523, 12.82, 12.60, 234, 200
2017-11-10 12:00:10, 500, 511, 543, 535, 12.43, 12.76, 95, 200
2017-11-11 00:00:10, 500, 501, 648, 548, 12.23, 12.68, 43, 200
2017-11-11 12:00:10, 508, 505, 571, 538, 12.49, 12.76, 72, 200
2017-11-12 00:00:10, 503, 509, 621, 543, 12.43, 12.66, 72, 200
2017-11-12 12:00:10, 506, 501, 528, 559, 12.89, 12.73, 108, 200
2017-11-13 00:00:10, 500, 507, 482, 525, 12.36, 12.68, 53, 200
2017-11-13 12:00:10, 500, 502, 467, 500, 12.63, 12.84, 139, 200
2017-11-14 00:00:10, 495, 506, 453, 520, 12.82, 12.66, 129, 167
2017-11-14 12:00:10, 503, 499, 475, 545, 12.69, 12.79, 109, 200
2017-11-15 00:00:10, 495, 507, 515, 516, 12.49, 12.66, 81, 200
2017-11-15 12:00:10, 498, 494, 521, 529, 12.56, 12.87, 127, 200
2017-11-16 00:00:10, 498, 504, 436, 518, 12.82, 12.66, 182, 200
2017-11-16 12:00:10, 500, 499, 456, 513, 12.76, 12.71, 167, 186
2017-11-17 00:00:10, 498, 509, 518, 515, 12.76, 12.58, 261, 131
2017-11-17 12:00:10, 519, 507, 552, 537, 12.63, 12.79, 77, 144
2017-11-18 00:00:10, 498, 509, 621, 519, 12.56, 12.66, 63, 200
2017-11-18 12:00:10, 503, 499, 474, 545, 12.63, 12.84, 138, 200
2017-11-19 00:00:10, 490, 507, 454, 519, 12.63, 12.68, 94, 200
2017-11-19 12:00:10, 500, 494, 523, 556, 12.89, 12.84, 100, 200
2017-11-20 00:00:10, 495, 505, 568, 537, 12.82, 12.66, 97, 200
2017-11-20 12:00:10, 511, 503, 568, 563, 12.82, 12.87, 108, 200
2017-11-21 00:00:10, 495, 516, 540, 524, 12.96, 12.66, 102, 162
2017-11-21 12:00:10, 508, 495, 617, 575, 12.69, 12.92, 89, 200
2017-11-22 00:00:10, 498, 515, 532, 539, 12.89, 12.66, 139, 200
2017-11-22 12:00:10, 508, 500, 553, 569, 12.76, 12.97, 97, 200
2017-11-23 00:00:10, 500, 511, 605, 545, 12.82, 12.68, 119, 200
2017-11-23 12:00:10, 503, 497, 582, 577, 12.69, 13.13, 181, 200
2017-11-24 00:00:10, 495, 508, 621, 565, 12.49, 12.66, 78, 200
2017-11-24 12:00:10, 495, 495, 566, 581, 12.69, 13.37, 99, 200
2017-11-25 00:00:10, 495, 498, 588, 577, 12.76, 12.63, 98, 200
2017-11-25 12:00:10, 493, 492, 564, 580, 12.56, 13.08, 82, 200
2017-11-26 00:00:10, 498, 505, 531, 573, 12.63, 12.63, 100, 200
2017-11-26 12:00:10, 500, 495, 582, 581, 12.76, 13.03, 131, 200
2017-11-27 00:00:10, 495, 500, 626, 573, 12.82, 12.66, 155, 200
2017-11-27 12:00:10, 493, 492, 557, 561, 12.69, 13.32, 90, 200
2017-11-28 00:00:10, 493, 496, 576, 552, 12.82, 12.60, 150, 200
2017-11-28 12:00:10, 495, 493, 507, 550, 12.96, 12.92, 199, 200
2017-11-29 00:00:10, 495, 497, 571, 551, 12.63, 12.66, 244, 200
2017-11-29 12:00:10, 495, 494, 584, 567, 13.02, 13.00, 178, 200
2017-11-30 00:00:10, 498, 499, 43, 313, 13.02, 12.60, 84, 66
2017-11-30 12:00:10, 503, 499, 46, 51, 13.09, 12.81, 91, 36
2017-12-1 00:00:10, 495, 499, 37, 53, 13.02, 12.63, 132, 78
2017-12-1 12:00:10, 493, 494, 71, 53, 13.09, 12.81, 111, 60
2017-12-2 00:00:10, 493, 498, 39, 53, 13.02, 12.63, 273, 102
2017-12-2 12:00:10, 487, 491, 63, 51, 13.09, 12.79, 127, 47
2017-12-3 00:00:10, 490, 498, 42, 52, 13.02, 12.63, 76, 41
2017-12-3 12:00:10, 495, 491, 68, 57, 13.02, 12.79, 151, 136
2017-12-4 00:00:10, 493, 498, 50, 53, 13.02, 12.63, 83, 68
2017-12-4 12:00:10, 493, 492, 39, 47, 13.09, 12.84, 66, 37
2017-12-5 00:00:10, 493, 496, 57, 46, 13.02, 12.63, 130, 74
2017-12-5 12:00:10, 490, 491, 39, 45, 13.09, 12.84, 123, 69
2017-12-6 00:00:10, 485, 493, 46, 44, 13.02, 12.63, 105, 38
2017-12-6 12:00:10, 487, 485, 53, 43, 13.09, 12.92, 317, 37
2017-12-7 00:00:10, 490, 497, 39, 44, 13.02, 12.66, 61, 35
2017-12-7 12:00:10, 487, 487, 42, 44, 13.09, 12.81, 102, 39
2017-12-8 00:00:10, 490, 493, 37, 43, 12.96, 12.66, 194, 52
2017-12-8 12:00:10, 490, 490, 46, 44, 13.02, 12.76, 89, 35
2017-12-9 00:00:10, 487, 494, 49, 45, 13.02, 12.66, 428, 68
2017-12-9 12:00:10, 485, 489, 42, 45, 13.09, 13.16, 193, 81
2017-12-10 00:00:10, 490, 491, 48, 55, 13.02, 12.63, 338, 134
2017-12-10 12:00:10, 487, 488, 52, 45, 13.09, 13.11, 174, 87
2017-12-11 00:00:10, 493, 493, 50, 51, 13.02, 12.63, 154, 130
2017-12-11 12:00:10, 487, 489, 43, 46, 13.02, 12.76, 428, 60
2017-12-12 00:00:10, 490, 494, 49, 47, 13.02, 12.66, 132, 65
2017-12-12 12:00:10, 487, 488, 590, 72, 13.02, 12.76, 670, 162
2017-12-13 00:00:10, 485, 492, 55, 115, 13.02, 12.66, 504, 125
2017-12-13 12:00:10, 487, 485, 60, 72, 13.02, 12.73, 187, 70
2017-12-14 00:00:10, 490, 493, 51, 122, 13.02, 12.66, 221, 80
2017-12-14 12:00:10, 487, 488, 45, 131, 12.96, 12.73, 164, 52
2017-12-15 00:00:10, 493, 495, 60, 134, 12.96, 12.66, 314, 82
2017-12-15 12:00:10, 487, 489, 52, 58, 13.02, 12.76, 247, 95
2017-12-16 00:00:10, 493, 495, 77, 56, 12.96, 12.66, 117, 106
2017-12-16 12:00:10, 490, 491, 46, 57, 12.96, 12.79, 217, 96
2017-12-17 00:00:10, 490, 498, 55, 58, 12.96, 12.63, 252, 97
2017-12-17 12:00:10, 487, 489, 54, 54, 13.02, 12.76, 302, 93
2017-12-18 00:00:10, 487, 500, 557, 427, 12.96, 12.66, 469, 114
2017-12-18 12:00:10, 482, 485, 634, 297, 12.96, 12.79, 290, 108
2017-12-19 00:00:10, 487, 494, 48, 174, 12.96, 12.63, 410, 101
2017-12-19 12:00:10, 490, 485, 50, 58, 13.02, 13.13, 457, 105
2017-12-20 00:00:10, 479, 497, 41, 184, 12.96, 12.63, 275, 79
2017-12-20 12:00:10, 503, 485, 65, 196, 13.02, 12.60, 136, 34
2017-12-21 00:00:10, 485, 494, 83, 89, 12.96, 12.39, 332, 43
2017-12-21 12:00:10, 495, 484, 272, 78, 13.02, 12.76, 362, 133
2017-12-22 00:00:10, 487, 492, 42, 83, 13.02, 12.66, 347, 97
2017-12-22 12:00:10, 482, 484, 40, 64, 13.02, 12.81, 355, 80
2017-12-23 00:00:10, 482, 491, 35, 59, 12.96, 12.66, 292, 60
2017-12-23 12:00:10, 485, 482, 587, 85, 13.02, 12.76, 553, 80
2017-12-24 00:00:10, 482, 491, 237, 519, 12.96, 12.66, 336, 129
2017-12-24 12:00:10, 477, 477, 549, 521, 13.02, 12.71, 249, 154
2017-12-25 00:00:10, 485, 483, 505, 535, 12.96, 12.63, 230, 131
2017-12-25 12:00:10, 482, 483, 447, 491, 13.02, 12.76, 242, 98
2017-12-26 00:00:10, 482, 486, 532, 506, 12.96, 12.63, 171, 172
2017-12-26 12:00:10, 482, 482, 517, 501, 12.96, 12.79, 164, 200
2017-12-27 00:00:10, 485, 487, 526, 475, 12.96, 12.63, 311, 150
2017-12-27 12:00:10, 479, 482, 543, 502, 13.02, 13.08, 270, 48
2017-12-28 00:00:10, 482, 484, 478, 497, 12.96, 12.60, 183, 178
2017-12-28 12:00:10, 479, 480, 481, 501, 12.96, 12.79, 231, 124
2017-12-29 00:00:10, 479, 481, 498, 482, 12.96, 12.66, 237, 85
2017-12-29 12:00:10, 479, 479, 448, 463, 13.02, 12.87, 215, 124
2017-12-30 00:00:10, 490, 490, 546, 502, 12.89, 12.66, 108, 200
2017-12-30 12:00:10, 490, 490, 551, 552, 12.82, 12.84, 85, 200
2017-12-31 00:00:10, 490, 496, 583, 544, 12.96, 12.66, 190, 71
2017-12-31 12:00:10, 487, 489, 582, 551, 12.63, 12.87, 76, 200
